Protein	p_value	log2FC
	0.3968569789629161	1.2809987583648366
	0.27952552553683185	0.8360842454672154
	0.14545042066877287	0.5562614604808951
	0.7483221279105347	0.2610545621159531
	0.27929656083000864	0.45503343966862503
	0.7275284353940649	0.10247146027009918
	0.8887985161243068	0.07652603639478295
	0.4975672211331049	-0.7451749635207335
	0.9211323799448471	0.0531517118944752
	0.49758573370543413	0.5063892875477111
	0.41665608388828773	1.416239816780203
	0.3074185943236987	0.5678924854872829
	0.7290967192065054	0.40343917386454126
	0.574504444658823	0.8952942675926053
	0.3436813316640673	1.9788943669809025
	0.8315866039945211	0.14852973014511983
	0.24448394537060078	1.5226392217492255
	0.6796861441992968	-0.1343288799776369
	0.28175667181049835	-0.13636425411374628
	0.3888377918824314	0.7961985173330813
	0.6922371408529973	-0.2169922068983955
	0.33981048411500797	-1.0767723306784718
	0.7872689587169085	0.13993232261003613
	0.10547803858850659	-0.7419334914081874
	0.43465988110811504	0.8784610879416286
	0.648982903501428	0.2417522170364905
	0.5597999727476978	0.3844491794414875
	0.6338669238586847	-0.16443591774335992
	0.3100248822798732	-0.5276487353976366
	0.6637605954434596	0.18906857912318134
	0.15912018755238616	0.5657478919710521
	0.3821810430957816	5.716990894051123
	0.2313031561817527	0.3396671296339905
	0.5612828332143914	0.2288158250540754
	0.10549889689576505	3.01960455792378
	0.7853458478262993	-0.19245301310250734
	0.19404430321284571	36.58944522942779
	0.35553698969491615	-0.480079033617855
	0.18135325426615276	1.0127930265490157
	0.6465973174511879	-0.43083700890728566
	0.4081889302754286	0.38380530575793825
	0.729369671383256	-0.3441037717239585
	0.5183415836079297	-0.1487407328295098
	0.8526293643156031	-0.13069302694370122
	0.7253886838011918	0.5475586911494601
	0.46135152829523945	-0.4133009174090267
	0.1237982242585686	1.1536066176673025
		0.0
	0.33689681502519925	4.587213926142837
	0.41851072098165654	2.3394835473903894
	0.43249622483396677	-0.32128478116404174
	0.053167361717240076	1.8363792845383997
	0.19222867589230577	4.795436232040432
	0.5990019316219335	0.19204263948995412
	0.26840655177053235	0.37520068228508574
	0.460827904370965	0.38502493020909084
	0.7386212642341584	0.26303440583284715
	0.29070524058476765	4.211799128813318
	0.06619244337569752	1.607188877174066
	0.6989274625513986	0.0702321116278448
	0.0709860347234908	-0.9422239354990443
	0.4477066519618812	-0.18903837089609618
	0.13297751917898723	1.404669542037837
	0.08648880243746956	1.0675632838117437
	0.7851109489695371	-0.07856147111609633
	0.7380854724608914	-0.42611050189903293
	0.17268488460222964	-0.9269461482117907
	0.6411764820958945	0.455076854335434
	0.43863676752658065	0.6127915953060744
	0.8323876102293399	0.07164256620071062
	0.0335532635002737	0.9998632322087903
	0.8408548432099837	0.05181430687660952
	0.42228678320379054	-2.485426827118717
	0.37974332745831596	3.26239477155483
	0.44654858600660763	-0.5859974326452274
	0.31874858667037914	-4.048203410757626
	0.618294491872935	0.1282711713115294
	0.3939221609826166	-0.9832567361639003
	0.4297651754305025	0.4194489872327684
	0.2646684405306577	0.5138688656161389
	0.07882284678771137	0.5221422340125654
	0.27235157833663437	1.0654068591388535
	0.5937608941074606	-0.10036981607348293
	0.5748427991207166	0.12353781931823056
	0.8647980479547516	0.1433417336969517
	0.41810754356551716	0.27821817719582737
	0.24479102962379365	0.9331818934271614
	0.138245919350925	0.4576474367556778
	0.5961542527621713	-0.2907889491737414
	0.9910208423441638	-0.009114529671708267
	0.5862735475520517	-1.3984355319314687
	0.7573037620317449	0.1259020217334133
	0.8248342306791205	-0.08950381134304859
	0.8010703809137872	-0.10878215374224136
	0.3826000209903636	0.40288370358936515
	0.7382997450352854	0.23514127725392128
	0.17941155114101087	2.2915651003120674
	0.967732861859607	0.018159389578679644
	0.9481345665018447	0.06758652190628607
	0.6774108031177215	0.21536292951128655
	0.7892788338247885	0.25608044829260657
	0.21248553857833558	-0.4191195009050607
	0.3097405535198782	3.4970148014400158
	0.9151023707839265	0.12797075251257659
	0.9755263680625175	-0.014976378040906992
	0.10941258582370417	1.0571216031913118
	0.852830390360414	-0.22967368961519866
	0.7533915633497772	-0.30343855312535906
	0.9394236745212556	-0.04295793452673338
	0.9502566629468048	-0.048534923642552644
	0.9585423805400342	0.030626271293574377
	0.7177407091616201	-0.36447446458523336
	0.5167846393322685	0.5789980428835114
	0.559450442640913	-0.32025760873767506
	0.16459316809991525	1.9967228389684513
	0.8860447418016659	-0.07285443523329356
